Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 08:00:19 2014

write_fb:
  file_in:       laser2a0003002.dat
  laser_period:  2a
  track:         0003
  cycle:         002
  file_out:      laser2a0003002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2003
  Month:                   10
  Day:                     21
  Hour:                    23
  Minute:                   4
  Doy:                    294
  record_count:          2793
  non_zero_count:        2780
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   73.708564  138.208181    0.048421    0.105820
   73.707063  138.206717    0.000000    0.000000
   73.698059  138.197938    0.480015    3.539588
   73.696563  138.196474    0.235732    1.241590
   73.695068  138.195011    0.440204    3.165171
   73.693573  138.193547    0.432869    3.096213
   73.692078  138.192084    0.410704    2.887752
   73.690582  138.190619    0.416889    2.945985
   73.689086  138.189154    0.415885    2.936586
   73.687589  138.187686    0.368707    2.492818
   73.686089  138.186214    0.384444    2.640911
   73.684588  138.184741    0.354394    2.358268
   73.683087  138.183268    0.434379    3.110762
   73.681586  138.181796    0.454406    3.299213
   73.680087  138.180326    0.341441    2.236555
   73.678588  138.178858    0.366486    2.472215
   73.677089  138.177390    0.363539    2.444537
   73.675588  138.175923    0.389060    2.684669
   73.674086  138.174457    0.403116    2.816952
   73.672584  138.172992    0.368937    2.495462
   73.671081  138.171527    0.359561    2.407311
   73.669578  138.170062    0.472346    3.468360
   73.668075  138.168597    0.470424    3.450335
   73.666571  138.167133    0.428147    3.052664
   73.665068  138.165667    0.462362    3.374585
   73.663564  138.164201    0.463322    3.383667
   73.662061  138.162733    0.412237    2.903138
   73.660558  138.161265    0.418316    2.960376
   73.659055  138.159797    0.273283    1.596052
   73.656051  138.156867    0.020104    0.043936
   73.073248  137.607324    0.337530    2.219070
   73.071744  137.605965    0.430227    3.091146
   73.070241  137.604608    0.343898    2.279071
   73.068739  137.603251    0.449924    3.276536
   73.067237  137.601894    0.107112    0.234086
   73.065735  137.600536    0.000000    0.000000
   73.064233  137.599177    0.202893    0.952771
   73.062729  137.597816    0.308918    1.950233
   73.061224  137.596453    0.000000    0.000000
   73.059718  137.595088    0.270160    1.585717
   73.049191  137.585518    0.618139    4.859602
   73.047691  137.584153    0.467876    3.446069
   73.046192  137.582787    0.372987    2.553471
   73.044693  137.581418    0.232340    1.230397
   73.043194  137.580047    0.101429    0.221666
   73.041695  137.578673    0.365647    2.484555
   73.038692  137.575918    0.133145    0.297430
   73.037186  137.574534    0.236866    1.273216
   73.035680  137.573150    0.401623    2.823191
   73.034173  137.571768    0.035244    0.077022
   73.016122  137.555346    0.078738    0.172076
   73.004082  137.544476    0.007839    0.017133
   73.002578  137.543119    0.119451    0.261052
   73.001073  137.541757    0.132958    0.296829
   72.996560  137.537664    0.499796    3.747937
   72.995056  137.536300    0.420646    3.003390
   72.993553  137.534937    0.252534    1.421948
   72.992049  137.533573    0.265335    1.542415
   72.990546  137.532209    0.289081    1.765854
   72.989043  137.530845    0.287833    1.754159
   72.987541  137.529480    0.315720    2.016543
   72.986039  137.528114    0.392667    2.740452
   72.984538  137.526747    0.430800    3.099235
   72.983039  137.525378    0.362463    2.456404
   72.981540  137.524008    0.388331    2.699803
   72.980041  137.522637    0.419981    2.997588
   72.978539  137.521264    0.389129    2.707401
   72.977033  137.519889    0.382414    2.644282
   72.975526  137.518515    0.420612    3.003665
   72.974018  137.517143    0.353006    2.367725
   72.972510  137.515776    0.362311    2.455299
   72.971004  137.514417    0.334637    2.195010
   72.969498  137.513061    0.367037    2.499854
   72.967992  137.511709    0.299385    1.863469
   72.966488  137.510360    0.298858    1.858557
   72.964986  137.509014    0.291466    1.789070
   72.963484  137.507670    0.395959    2.772118
   72.961982  137.506325    0.363432    2.466167
   72.960477  137.504979    0.353885    2.376396
   72.958968  137.503629    0.281214    1.692807
   72.957458  137.502277    0.260547    1.498427
   72.955947  137.500926    0.288042    1.757134
   72.954435  137.499574    0.352331    2.361965
   72.952924  137.498224    0.380566    2.627629
   72.951414  137.496873    0.405904    2.866039
   72.949904  137.495524    0.431322    3.105194
   72.948396  137.494176    0.302789    1.896088
   72.946891  137.492830    0.283047    1.710413
   72.945387  137.491485    0.320585    2.063596
   72.943884  137.490139    0.291955    1.794306
   72.942381  137.488792    0.343420    2.278499
   72.940879  137.487442    0.230682    1.217986
   72.939376  137.486091    0.233161    1.241349
   72.937874  137.484738    0.249533    1.395412
   72.936370  137.483384    0.336988    2.218173
   72.934866  137.482028    0.253775    1.435409
   72.933362  137.480671    0.219779    1.115645
   72.931857  137.479313    0.178693    0.729176
   72.930352  137.477954    0.271552    1.602778
   72.928848  137.476594    0.150481    0.463874
   72.927344  137.475234    0.173252    0.678137
   72.925841  137.473874    0.160046    0.553948
   72.924339  137.472516    0.220943    1.126874
   72.922839  137.471161    0.180862    0.749857
   72.921339  137.469806    0.137748    0.344317
   72.919839  137.468452    0.241459    1.320008
   72.918338  137.467097    0.551353    4.235332
   72.916835  137.465742    0.419983    2.999542
   72.915332  137.464388    0.217585    1.095555
   72.913827  137.463033    0.246365    1.366348
   72.912320  137.461680    0.273946    1.625860
   72.910810  137.460329    0.225701    1.172043
   72.909299  137.458979    0.297385    1.846449
   72.907789  137.457629    0.216279    1.083501
   72.906280  137.456281    0.293447    1.809497
   72.904774  137.454934    0.238425    1.291933
   72.903270  137.453588    0.303807    1.907047
   72.901765  137.452242    0.284869    1.728934
   72.900261  137.450896    0.304080    1.909707
   72.898755  137.449548    0.309188    1.957802
   72.897249  137.448201    0.297482    1.847732
   72.895742  137.446854    0.394802    2.763296
   72.894233  137.445507    0.377212    2.597863
   72.892723  137.444161    0.364579    2.479074
   72.891212  137.442815    0.352855    2.368821
   72.889702  137.441469    0.376283    2.589271
   72.888193  137.440123    0.377544    2.601174
   72.886688  137.438777    0.348050    2.323761
   72.885184  137.437432    0.374160    2.569432
   72.883681  137.436087    0.371241    2.542016
   72.882179  137.434743    0.347458    2.318331
   72.880679  137.433401    0.349712    2.339576
   72.879179  137.432058    0.334032    2.192119
   72.877679  137.430715    0.380511    2.629411
   72.876178  137.429370    0.381873    2.642270
   72.874676  137.428021    0.370955    2.539602
   72.873173  137.426671    0.386105    2.682173
   72.871670  137.425320    0.371959    2.549142
   72.870166  137.423968    0.380040    2.625205
   72.868662  137.422615    0.417932    2.981719
   72.867158  137.421263    0.351409    2.355959
   72.864151  137.418562    0.382295    2.646612
   72.862650  137.417216    0.345445    2.299991
   72.861148  137.415871    0.402629    2.837989
   72.859646  137.414528    0.360972    2.446156
   72.858143  137.413187    0.367486    2.507479
   72.856637  137.411846    0.391606    2.734436
   72.855130  137.410506    0.376670    2.593971
   72.853622  137.409166    0.382530    2.649143
   72.852113  137.407828    0.386614    2.687612
   72.850603  137.406491    0.375275    2.580983
   72.849092  137.405153    0.360207    2.439278
   72.847582  137.403816    0.350641    2.349339
   72.846073  137.402476    0.393654    2.754024
   72.844565  137.401133    0.396980    2.785352
   72.843057  137.399790    0.375901    2.587106
   72.841551  137.398449    0.360415    2.441470
   72.840046  137.397113    0.424360    3.043064
   72.838542  137.395786    0.383079    2.654772
   72.837039  137.394460    0.384498    2.668167
   72.835536  137.393136    0.368492    2.517635
   72.834032  137.391809    0.373330    2.563198
   72.831019  137.389141    0.355356    2.394198
   72.829513  137.387805    0.398537    2.800462
   72.828007  137.386469    0.385658    2.679356
   72.826501  137.385134    0.366959    2.503495
   72.824996  137.383798    0.370134    2.533403
   72.823491  137.382463    0.423267    3.033294
   72.821988  137.381127    0.437458    3.166841
   72.820488  137.379791    0.383845    2.662524
   72.818987  137.378455    0.351942    2.362455
   72.817487  137.377119    0.394582    2.763630
   72.815987  137.375783    0.373651    2.566771
   72.814485  137.374447    0.353773    2.379816
   72.812983  137.373111    0.364906    2.484593
   72.811481  137.371775    0.366309    2.497841
   72.809977  137.370436    0.360950    2.447473
   72.808471  137.369096    0.385271    2.676312
   72.806965  137.367755    0.347092    2.317198
   72.805458  137.366415    0.367256    2.506938
   72.803952  137.365079    0.350565    2.349962
   72.802448  137.363748    0.367860    2.512712
   72.800943  137.362418    0.335664    2.209876
   72.799439  137.361089    0.362230    2.459835
   72.797934  137.359758    0.384805    2.672248
   72.796427  137.358423    0.377169    2.600460
   72.794920  137.357088    0.345597    2.303493
   72.793413  137.355753    0.379087    2.618594
   72.791905  137.354420    0.401369    2.828249
   72.790397  137.353090    0.365386    2.489794
   72.788888  137.351761    0.397247    2.789562
   72.787380  137.350433    0.336152    2.214864
   72.785873  137.349106    0.364115    2.477968
   72.784366  137.347778    0.360908    2.447850
   72.782860  137.346449    0.371648    2.548924
   72.781354  137.345120    0.405412    2.866603
   72.779849  137.343790    0.401130    2.826364
   72.778345  137.342457    0.393697    2.756487
   72.776841  137.341124    0.388076    2.703649
   72.775337  137.339789    0.408645    2.897190
   72.773833  137.338455    0.387219    2.695674
   72.772328  137.337122    0.381922    2.645890
   72.770823  137.335788    0.403417    2.848146
   72.769318  137.334455    0.348066    2.327485
   72.767813  137.333122    0.341556    2.266293
   72.766308  137.331790    0.359394    2.434143
   72.764802  137.330458    0.370241    2.536230
   72.763297  137.329126    0.370198    2.535872
   72.761792  137.327794    0.344092    2.290327
   72.760288  137.326462    0.333079    2.186764
   72.757281  137.323797    0.390802    2.729875
   72.755777  137.322466    0.351163    2.357023
   72.754273  137.321137    0.364423    2.481814
   72.752768  137.319808    0.406738    2.879924
   72.751262  137.318479    0.382002    2.647276
   72.749755  137.317150    0.402343    2.838675
   72.748246  137.315818    0.364703    2.484625
   72.746736  137.314487    0.384760    2.673354
   72.745227  137.313158    0.381933    2.646804
   72.743720  137.311833    0.367921    2.515031
   72.742216  137.310514    0.381283    2.640781
   72.740712  137.309198    0.356114    2.404050
   72.739209  137.307883    0.328290    2.142342
   72.737704  137.306569    0.354521    2.389157
   72.736199  137.305255    0.360974    2.449903
   72.734693  137.303939    0.368358    2.519411
   72.733186  137.302622    0.397692    2.795413
   72.731678  137.301303    0.248623    1.393118
   72.730168  137.299979    0.320507    2.069394
   72.728659  137.298654    0.366496    2.502075
   72.727150  137.297328    0.365689    2.494528
   72.725642  137.296002    0.358014    2.422369
   72.724137  137.294677    0.327274    2.133239
   72.722632  137.293352    0.317979    2.045837
   72.721129  137.292027    0.365146    2.489599
   72.719625  137.290700    0.303169    1.906609
   72.718121  137.289372    0.342315    2.274914
   72.716617  137.288044    0.321255    2.076843
   72.715114  137.286717    0.368528    2.521597
   72.713611  137.285393    0.320240    2.067383
   72.712109  137.284075    0.345177    2.302017
   72.710606  137.282758    0.327017    2.131225
   72.709104  137.281441    0.296302    1.842325
   72.707600  137.280124    0.268366    1.579567
   72.706095  137.278805    0.287442    1.759067
   72.704588  137.277484    0.297471    1.853454
   72.703082  137.276164    0.278743    1.677319
   72.701575  137.274843    0.313761    2.006794
   72.700067  137.273523    0.305733    1.931319
   72.698559  137.272203    0.278790    1.677902
   72.697051  137.270884    0.271110    1.605700
   72.695544  137.269567    0.276062    1.652333
   72.694038  137.268253    0.316037    2.028438
   72.692532  137.266939    0.269178    1.587663
   72.691026  137.265626    0.332408    2.182528
   72.689520  137.264311    0.338236    2.237400
   72.688013  137.262993    0.292379    1.806056
   72.686506  137.261674    0.339682    2.251099
   72.684999  137.260356    0.294981    1.830632
   72.683492  137.259041    0.310293    1.974723
   72.681986  137.257732    0.327725    2.138752
   72.680480  137.256423    0.271885    1.613492
   72.678974  137.255115    0.327246    2.134340
   72.677468  137.253804    0.297564    1.855153
   72.675961  137.252490    0.323188    2.096261
   72.674454  137.251175    0.293585    1.817813
   72.672948  137.249859    0.330142    2.161763
   72.671442  137.248543    0.289711    1.781461
   72.669935  137.247229    0.292239    1.805290
   72.668429  137.245913    0.279108    1.681807
   72.666924  137.244597    0.297814    1.857827
   72.665420  137.243278    0.331456    2.174358
   72.663918  137.241954    0.298012    1.859791
   72.662416  137.240630    0.341456    2.268527
   72.660913  137.239305    0.277053    1.662707
   72.659410  137.237980    0.379546    2.626940
   72.657903  137.236656    0.387127    2.698306
   72.656396  137.235334    0.351704    2.365113
   72.654889  137.234012    0.340229    2.257211
   72.653383  137.232694    0.321654    2.082520
   72.651879  137.231380    0.278010    1.671993
   72.650375  137.230068    0.310340    1.976175
   72.648871  137.228756    0.305784    1.933366
   72.647366  137.227443    0.287155    1.758161
   72.645861  137.226126    0.340580    2.260794
   72.644356  137.224809    0.317269    2.041545
   72.642849  137.223493    0.255691    1.462302
   72.641342  137.222180    0.317225    2.041224
   72.639833  137.220871    0.289517    1.780613
   72.638323  137.219564    0.292910    1.812580
   72.636813  137.218256    0.306278    1.938380
   72.635305  137.216948    0.358298    2.427796
   72.633798  137.215637    0.249621    1.405483
   72.632292  137.214325    0.297991    1.860560
   72.630786  137.213013    0.273176    1.627163
   72.627775  137.210395    0.311166    1.984638
   72.626269  137.209088    0.300241    1.881911
   72.624763  137.207781    0.321297    2.080039
   72.623257  137.206472    0.321586    2.082803
   72.621750  137.205161    0.279298    1.685031
   72.620243  137.203850    0.322231    2.088961
   72.618737  137.202538    0.298486    1.865635
   72.617230  137.201228    0.322741    2.093853
   72.615724  137.199919    0.268832    1.586759
   72.614218  137.198610    0.350928    2.359114
   72.612713  137.197301    0.257064    1.476146
   72.611207  137.195991    0.296227    1.844613
   72.609703  137.194680    0.248330    1.394077
   72.608198  137.193369    0.209210    1.026106
   72.606694  137.192056    0.236369    1.281652
   72.605190  137.190741    0.256694    1.472896
   72.603686  137.189424    0.265911    1.559657
   72.602182  137.188106    0.283363    1.723874
   72.600678  137.186788    0.236753    1.285449
   72.599174  137.185470    0.271133    1.608919
   72.597669  137.184155    0.283450    1.724837
   72.596164  137.182841    0.218070    1.109830
   72.594658  137.181528    0.290613    1.792317
   72.593151  137.180218    0.278133    1.674958
   72.591642  137.178910    0.263499    1.537337
   72.590134  137.177604    0.287810    1.766082
   72.588625  137.176300    0.261356    1.517268
   72.587117  137.174997    0.287849    1.766547
   72.585610  137.173695    0.229631    1.218914
   72.584104  137.172394    0.270204    1.600641
   72.582597  137.171094    0.247777    1.389707
   72.581090  137.169796    0.280244    1.695189
   72.579583  137.168498    0.266750    1.568292
   72.578076  137.167201    0.226289    1.187704
   72.576569  137.165905    0.232272    1.244028
   72.575061  137.164608    0.272368    1.621277
   72.573553  137.163310    0.232307    1.244455
   72.572045  137.162013    0.219223    1.121414
   72.570537  137.160716    0.270293    1.601888
   72.569030  137.159421    0.241257    1.328781
   72.567525  137.158128    0.213392    1.066688
   72.566019  137.156835    0.262722    1.530797
   72.563009  137.154250    0.234347    1.263957
   72.561502  137.152958    0.236529    1.284521
   72.559996  137.151663    0.207614    1.012554
   72.558489  137.150367    0.244435    1.358992
   72.556983  137.149068    0.249400    1.405742
   72.555478  137.147765    0.229533    1.218893
   72.553973  137.146459    0.230833    1.231162
   72.552468  137.145152    0.264171    1.544836
   72.550964  137.143843    0.192968    0.875049
   72.549460  137.142534    0.227263    1.197721
   72.547956  137.141223    0.220268    1.131959
   72.546453  137.139913    0.133788    0.318458
   72.544949  137.138603    0.185305    0.803143
   72.543444  137.137294    0.236917    1.288721
   72.541939  137.135986    0.193345    0.878864
   72.540434  137.134678    0.205919    0.997203
   72.538929  137.133372    0.204649    0.985293
   72.537424  137.132067    0.183458    0.785995
   72.535919  137.130762    0.189228    0.840317
   72.534414  137.129457    0.177917    0.733957
   72.532908  137.128150    0.124476    0.272035
   72.531402  137.126839    0.163751    0.600779
   72.529895  137.125528    0.187186    0.821292
   72.528388  137.124219    0.195401    0.898615
   72.526879  137.122913    0.212789    1.062235
   72.525369  137.121611    0.198251    0.925517
   72.523859  137.120313    0.170458    0.664099
   72.522349  137.119018    0.204788    0.987105
   72.520839  137.117727    0.227876    1.204345
   72.519331  137.116441    0.204279    0.982407
   72.517823  137.115157    0.232678    1.249609
   72.516316  137.113874    0.154948    0.518421
   72.514808  137.112590    0.246309    1.377924
   72.513299  137.111304    0.144287    0.418218
   72.511791  137.110017    0.121565    0.265672
   72.510283  137.108729    0.161763    0.582710
   72.508775  137.107440    0.151084    0.482296
   72.507268  137.106152    0.157562    0.543279
   72.505762  137.104863    0.206169    1.000588
   72.504256  137.103574    0.200263    0.945066
   72.502750  137.102285    0.197913    0.923010
   72.501245  137.100996    0.203587    0.976433
   72.499741  137.099707    0.194233    0.888475
   72.498235  137.098415    0.156571    0.534222
   72.496729  137.097121    0.134987    0.331221
   72.495222  137.095822    0.166435    0.627113
   72.493714  137.094520    0.190970    0.857965
   72.492206  137.093218    0.193120    0.878231
   72.490699  137.091914    0.226768    1.194821
   72.489195  137.090611    0.181285    0.766987
   72.487691  137.089307    0.235746    1.279367
   72.486188  137.088004    0.174049    0.699010
   72.484684  137.086703    0.232114    1.245293
   72.483179  137.085404    0.187414    0.824826
   72.481674  137.084106    0.216472    1.098229
   72.480169  137.082809    0.227601    1.202973
   72.478662  137.081510    0.196304    0.908600
   72.477153  137.080208    0.212550    1.061477
   72.475644  137.078907    0.155736    0.527054
   72.474134  137.077608    0.185789    0.809815
   72.472624  137.076312    0.138532    0.365300
   72.471115  137.075023    0.121625    0.265802
   72.469605  137.073736    0.184008    0.793194
   72.468096  137.072451    0.119418    0.260980
   72.466588  137.071166    0.174633    0.705088
   72.465080  137.069881    0.162744    0.593297
   72.463572  137.068596    0.151140    0.484177
   72.462065  137.067312    0.150470    0.477921
   72.460559  137.066030    0.132468    0.308612
   72.459053  137.064751    0.161804    0.584627
   72.457547  137.063472    0.108332    0.236751
   72.456041  137.062194    0.145307    0.429529
   72.454534  137.060917    0.140867    0.387803
   72.453026  137.059640    0.158796    0.556511
   72.451517  137.058364    0.116261    0.254079
   72.450009  137.057088    0.107321    0.234542
   72.448501  137.055812    0.157049    0.540210
   72.446993  137.054536    0.129848    0.284365
   72.445485  137.053259    0.137584    0.357185
   72.443979  137.051982    0.138030    0.361432
   72.442473  137.050703    0.134210    0.325534
   72.440970  137.049423    0.136111    0.343464
   72.439467  137.048140    0.097202    0.212428
   72.437964  137.046854    0.106673    0.233126
   72.436461  137.045565    0.158925    0.558221
   72.434957  137.044270    0.111271    0.243175
   72.433452  137.042973    0.107491    0.234914
   72.431946  137.041674    0.104052    0.227399
   72.430440  137.040373    0.098528    0.215326
   72.428931  137.039070    0.086241    0.188474
   72.424404  137.035167    0.163146    0.598297
   72.422898  137.033873    0.126589    0.276651
   72.421393  137.032581    0.131768    0.303207
   72.419887  137.031293    0.126888    0.277305
   72.418382  137.030007    0.031201    0.068189
   72.409341  137.022339    0.173722    0.698242
   72.407832  137.021064    0.139240    0.373904
   72.406323  137.019789    0.079275    0.173249
   72.404812  137.018514    0.135491    0.338724
   72.403302  137.017240    0.196894    0.916411
   72.401792  137.015966    0.205442    0.996865
   72.400283  137.014691    0.170726    0.670329
   72.398775  137.013416    0.142777    0.407446
   72.397268  137.012141    0.177239    0.731692
   72.395761  137.010864    0.174989    0.710568
   72.394255  137.009587    0.164489    0.611837
   72.392750  137.008308    0.119299    0.260719
   72.391245  137.007029    0.128098    0.279948
   72.389740  137.005748    0.159785    0.567718
   72.388233  137.004467    0.147646    0.453571
   72.386724  137.003184    0.178275    0.741751
   72.385215  137.001901    0.163586    0.603615
   72.383705  137.000617    0.188171    0.834937
   72.382197  136.999332    0.198355    0.930785
   72.380690  136.998046    0.171662    0.679723
   72.379184  136.996761    0.135881    0.343164
   72.377678  136.995476    0.147302    0.450649
   72.376174  136.994192    0.127849    0.279404
   72.374671  136.992909    0.137831    0.361644
   72.373168  136.991629    0.127087    0.277741
   72.371664  136.990349    0.153647    0.510524
   72.370159  136.989071    0.124028    0.271054
   72.368652  136.987794    0.164136    0.609288
   72.367143  136.986518    0.122404    0.267506
   72.365634  136.985243    0.140768    0.389549
   72.353563  136.975075    0.138613    0.369641
   72.352056  136.973806    0.155062    0.524421
   72.350548  136.972534    0.146490    0.443830
   72.349041  136.971261    0.135928    0.344517
   72.347534  136.969988    0.153453    0.509420
   72.346026  136.968715    0.191811    0.870310
   72.344516  136.967443    0.175309    0.715113
   72.343007  136.966172    0.203037    0.976005
   72.339988  136.963629    0.110722    0.241976
   72.338480  136.962358    0.169287    0.658636
   72.336973  136.961087    0.212728    1.067347
   72.335465  136.959815    0.187315    0.828327
   72.333958  136.958542    0.158306    0.555465
   72.332452  136.957268    0.265176    1.560877
   72.330945  136.955993    0.226473    1.196832
   72.329438  136.954718    0.194944    0.900273
   72.327931  136.953444    0.187057    0.826114
   72.326422  136.952173    0.176279    0.724768
   72.324912  136.950901    0.166434    0.632197
   72.323402  136.949630    0.222486    1.159545
   72.321893  136.948358    0.016572    0.036216
   72.314361  136.942009    0.174601    0.709340
   72.312858  136.940748    0.173769    0.701555
   72.311356  136.939488    0.168055    0.647845
   72.309851  136.938227    0.185987    0.816580
   72.308344  136.936963    0.188374    0.839082
   72.306836  136.935698    0.176434    0.726800
   72.305327  136.934432    0.185259    0.809864
   72.303817  136.933167    0.162235    0.593310
   72.302309  136.931901    0.186159    0.818418
   72.300800  136.930636    0.151148    0.489100
   72.299291  136.929373    0.173185    0.696455
   72.297784  136.928112    0.221233    1.148503
   72.296277  136.926858    0.207452    1.018901
   72.294771  136.925604    0.238983    1.315570
   72.293265  136.924349    0.171547    0.681223
   72.291758  136.923092    0.171014    0.676253
   72.290252  136.921828    0.194006    0.892588
   72.288745  136.920563    0.183610    0.794835
   72.287238  136.919296    0.267637    1.585347
   72.285730  136.918028    0.157200    0.546473
   72.284220  136.916761    0.206683    1.012022
   72.282711  136.915493    0.179037    0.751992
   72.281201  136.914224    0.144623    0.428290
   72.279691  136.912954    0.138099    0.366959
   72.278183  136.911684    0.134813    0.336098
   72.276674  136.910413    0.052534    0.114810
   72.275166  136.909142    0.093289    0.203877
   72.273659  136.907872    0.100950    0.220620
   72.272154  136.906602    0.179762    0.759118
   72.270649  136.905333    0.142468    0.408328
   72.269144  136.904064    0.125936    0.275225
   72.267637  136.902795    0.150547    0.484423
   72.266129  136.901525    0.197415    0.925364
   72.264620  136.900256    0.100316    0.219233
   72.263110  136.898987    0.116912    0.255502
   72.261600  136.897719    0.154376    0.520614
   72.260088  136.896451    0.131207    0.302702
   72.258577  136.895185    0.220722    1.144843
   72.257066  136.893920    0.135494    0.343125
   72.255557  136.892657    0.169176    0.660028
   72.254050  136.891397    0.128995    0.282074
   72.252543  136.890138    0.169881    0.666741
   72.251038  136.888880    0.131624    0.306892
   72.249533  136.887622    0.136745    0.355112
   72.248028  136.886363    0.148179    0.462717
   72.246522  136.885104    0.105948    0.231542
   72.245016  136.883846    0.141617    0.401075
   72.243507  136.882589    0.121268    0.265022
   72.241996  136.881335    0.140043    0.386354
   72.240484  136.880081    0.136542    0.353465
   72.238971  136.878827    0.116437    0.254464
   72.237460  136.877573    0.095384    0.208456
   72.235950  136.876316    0.115191    0.251742
   72.234442  136.875060    0.160228    0.576466
   72.232933  136.873803    0.110067    0.240544
   72.231425  136.872547    0.081015    0.177053
   72.229917  136.871294    0.100842    0.220383
   72.228409  136.870039    0.124826    0.272799
   72.226901  136.868782    0.072517    0.158482
   72.225392  136.867519    0.115624    0.252687
   72.223883  136.866247    0.058521    0.127893
   72.222373  136.864972    0.176420    0.729147
   72.220864  136.863697    0.124482    0.272046
   72.219354  136.862425    0.177232    0.736871
   72.217844  136.861158    0.215775    1.099508
   72.216335  136.859893    0.111491    0.243655
   72.214826  136.858630    0.185872    0.818291
   72.213318  136.857367    0.153423    0.513076
   72.211812  136.856104    0.081668    0.178480
   72.210306  136.854841    0.113080    0.247129
   72.208801  136.853580    0.131684    0.308703
   72.207296  136.852322    0.105818    0.231257
   72.205790  136.851066    0.113219    0.247433
   72.204284  136.849812    0.147620    0.458750
   72.202777  136.848559    0.047002    0.102720
   72.201269  136.847308    0.155375    0.531796
   72.199759  136.846058    0.119802    0.261819
   72.198248  136.844809    0.107227    0.234337
   72.196737  136.843561    0.087010    0.190154
   72.190700  136.838581    0.069737    0.152405
   72.189192  136.837340    0.066538    0.145414
   72.187686  136.836101    0.140453    0.391811
   72.186181  136.834862    0.068316    0.149299
   72.184675  136.833622    0.068039    0.148694
   72.183168  136.832379    0.127051    0.277662
   72.181658  136.831130    0.132221    0.314546
   72.177127  136.827369    0.083592    0.182684
   72.175616  136.826113    0.106023    0.231705
   72.169584  136.821082    0.075862    0.165790
   72.168080  136.819823    0.099801    0.218109
   72.166576  136.818564    0.052540    0.114822
   72.165072  136.817305    0.027259    0.059572
   72.163567  136.816046    0.078954    0.172548
   72.162061  136.814786    0.000000    0.000000
   72.160554  136.813527    0.114833    0.250959
   72.159046  136.812268    0.126789    0.277089
   72.157538  136.811010    0.089646    0.195915
   72.156028  136.809753    0.144456    0.430405
   72.154519  136.808496    0.093561    0.204472
   72.153010  136.807242    0.142426    0.411404
   72.151501  136.805990    0.101215    0.221199
   72.149993  136.804739    0.072188    0.157762
   72.148484  136.803490    0.090074    0.196851
   72.146977  136.802241    0.136783    0.358490
   72.145470  136.800992    0.077515    0.169404
   72.143963  136.799744    0.130465    0.299151
   72.142456  136.798496    0.129152    0.286843
   72.140948  136.797249    0.149846    0.481563
   72.139438  136.796003    0.102542    0.224099
   72.137927  136.794758    0.049431    0.108027
   72.136416  136.793514    0.101014    0.220759
   72.134904  136.792272    0.116580    0.254777
   72.131881  136.789794    0.089758    0.196161
   72.130369  136.788555    0.117423    0.256620
   72.128860  136.787314    0.107550    0.235044
   72.127353  136.786070    0.156582    0.545331
   72.125846  136.784825    0.072779    0.159053
   72.124341  136.783579    0.039646    0.086645
   72.122836  136.782333    0.036375    0.079495
   72.121331  136.781089    0.053060    0.115958
   72.119825  136.779844    0.056574    0.123638
   72.118319  136.778597    0.005396    0.011793
   72.116812  136.777346    0.000000    0.000000
   72.115302  136.776090    0.052215    0.114112
   72.113791  136.774832    0.049710    0.108637
   72.112281  136.773574    0.023259    0.050831
   72.110771  136.772316    0.035137    0.076790
   72.109264  136.771062    0.000000    0.000000
   72.104746  136.767308    0.082973    0.181332
   72.103243  136.766062    0.041039    0.089687
   72.101740  136.764817    0.115860    0.253205
   72.100235  136.763572    0.088727    0.193906
   72.098729  136.762327    0.137615    0.367725
   72.097217  136.761079    0.121485    0.265496
   72.095705  136.759830    0.153523    0.517461
   72.094192  136.758582    0.055862    0.122081
   72.092681  136.757334    0.075488    0.164973
   72.091173  136.756085    0.139101    0.381916
   72.089665  136.754838    0.076672    0.167562
   72.088158  136.753594    0.094293    0.206070
   72.086652  136.752354    0.103144    0.225413
   72.085146  136.751120    0.067823    0.148223
   72.083640  136.749890    0.143547    0.423958
   72.082133  136.748661    0.070347    0.153739
   72.080625  136.747432    0.104024    0.227338
   72.079114  136.746204    0.110753    0.242042
   72.077602  136.744974    0.102569    0.224156
   72.076089  136.743744    0.133138    0.326252
   72.074577  136.742512    0.115797    0.253066
   72.073066  136.741277    0.115611    0.252661
   72.071555  136.740040    0.092305    0.201726
   72.070045  136.738803    0.075406    0.164794
   72.068536  136.737568    0.084216    0.184049
   72.067027  136.736335    0.099469    0.217382
   72.065519  136.735102    0.107114    0.234090
   72.064011  136.733870    0.120825    0.264056
   72.062505  136.732636    0.090530    0.197848
   72.061000  136.731400    0.073296    0.160184
   72.059496  136.730164    0.100306    0.219213
   72.057990  136.728926    0.104005    0.227295
   72.056484  136.727687    0.117752    0.257339
   72.054974  136.726447    0.050104    0.109498
   72.053464  136.725205    0.094527    0.206581
   72.051953  136.723963    0.086745    0.189576
   72.050443  136.722717    0.087031    0.190199
   72.048934  136.721468    0.082124    0.179477
   72.047427  136.720219    0.126322    0.276067
   72.045920  136.718971    0.083679    0.182874
   72.044414  136.717726    0.082390    0.180057
   72.042912  136.716486    0.132940    0.325344
   72.041409  136.715249    0.134354    0.338690
   72.039906  136.714013    0.095724    0.209199
