STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 02:53,FM-15,FEW:02 8 BKN:07 16,8.00,,68,20.0,67,19.3,66,18.9,93,6,190,,29.95,,,30.06,0.00,30.06,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 03:08,FM-16,FEW:02 8 SCT:04 16,8.00,,69,20.6,68,19.8,67,19.4,93,7,180,,29.94,,,,,30.05,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 03:33,FM-16,BKN:07 8 OVC:08 16,8.00,,70,21.1,69,20.4,68,20.0,93,8,180,,29.93,,,,,30.04,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 03:53,FM-15,OVC:08 5,7.00,,71,21.7,70,20.9,69,20.6,94,11,180,,29.92,8,,30.03,0.00,30.03,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 04:53,FM-15,OVC:08 6,9.00,,72,22.2,70,21.1,69,20.6,91,14,180,,29.92,,,30.03,0.00,30.03,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 05:53,FM-15,OVC:08 6,9.00,,72,22.2,71,21.5,70,21.1,94,11,180,,29.92,,,30.03,0.00,30.03,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 06:53,FM-15,OVC:08 5,3.00,BR:1 ||,72,22.2,71,21.5,70,21.1,94,11,200,,29.92,8,,30.03,0.00,30.03,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 07:00,FM-12,5,,,72,22.2,71,21.5,70,21.1,94,11,200,,29.93,8,+0.00,30.03,,,85,67,76,15.9,,,,0,11,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 07:03,FM-16,OVC:08 4,2.00,BR:1 ||,72,22.2,71,21.5,70,21.1,94,15,200,,29.92,,,,,30.03,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 07:39,FM-16,OVC:08 5,2.00,BR:1 ||,72,22.2,71,21.5,70,21.1,94,13,190,,29.91,,,,,30.02,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 07:48,FM-16,BKN:07 6 OVC:08 12,3.00,BR:1 ||,72,22.0,71,21.5,70,21.0,94,9,200,,29.92,,,,,30.03,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 07:53,FM-15,BKN:07 6 OVC:08 12,3.00,BR:1 ||,72,22.2,71,21.5,70,21.1,94,8,200,,29.92,,,30.03,0.00,30.03,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 08:26,FM-16,BKN:07 7 OVC:08 18,6.00,-DZ:01 BR:1 |DZ:51 |,73,22.8,71,21.7,70,21.1,90,11,210,,29.94,,,,T,30.05,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 08:53,FM-15,BKN:07 8 BKN:07 16 OVC:08 25,7.00,,73,22.8,71,21.7,70,21.1,90,11,190,,29.94,,,30.04,T,30.05,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 09:14,FM-16,SCT:04 9 BKN:07 16 BKN:07 25,10.00,,73,22.8,71,21.7,70,21.1,90,10,190,,29.93,,,,,30.04,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 09:33,FM-16,SCT:04 9 BKN:07 14 BKN:07 25,10.00,,74,23.3,71,21.9,70,21.1,88,11,210,,29.93,,,,,30.04,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 09:53,FM-15,FEW:02 9 BKN:07 13 BKN:07 18,10.00,,75,23.9,72,22.0,70,21.1,84,11,200,,29.94,3,,30.05,0.00,30.05,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 10:22,FM-16,FEW:02 10 BKN:07 15,10.00,,76,24.4,71,21.9,69,20.6,79,17,200,,29.94,,,,,30.05,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 10:53,FM-15,BKN:07 17 BKN:07 250,10.00,,78,25.6,72,22.2,69,20.6,74,15,200,21,29.93,,,30.04,0.00,30.04,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 11:27,FM-16,SCT:04 20 SCT:04 100 BKN:07 250,10.00,,80,26.7,73,22.6,69,20.6,69,14,190,,29.91,,,,,30.02,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 11:53,FM-15,SCT:04 22 SCT:04 100 BKN:07 250,10.00,,82,27.8,73,22.9,69,20.6,65,13,220,21,29.89,,,29.99,0.00,30.00,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 12:53,FM-15,SCT:04 28 BKN:07 100 BKN:07 250,10.00,,82,27.8,72,22.2,67,19.4,60,16,220,23,29.86,8,,29.97,0.00,29.97,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 13:00,FM-12,26,,,82,27.8,72,22.2,67,19.4,60,16,220,,29.87,8,+0.08,29.97,,,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 13:53,FM-15,SCT:04 34 BKN:07 100 BKN:07 250,10.00,,82,27.8,71,21.9,66,18.9,58,15,240,,29.82,,,29.93,0.00,29.93,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 14:53,FM-15,SCT:04 40 SCT:04 110 BKN:07 250,10.00,,84,28.9,72,22.3,66,18.9,55,10,240,,29.81,,,29.92,0.00,29.92,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 15:53,FM-15,FEW:02 42 SCT:04 110 BKN:07 250,10.00,,83,28.3,72,22.1,66,18.9,57,13,240,,29.82,5,,29.93,0.00,29.93,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 16:53,FM-15,FEW:02 42 SCT:04 120 BKN:07 250,10.00,,82,27.8,71,21.6,65,18.3,56,13,230,,29.81,,,29.92,0.00,29.92,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 17:53,FM-15,FEW:02 43 SCT:04 120 BKN:07 250,10.00,,79,26.1,71,21.4,66,18.9,65,8,220,,29.82,,,29.93,0.00,29.93,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 18:53,FM-15,FEW:02 40 SCT:04 100 BKN:07 250,10.00,,78,25.6,71,21.5,67,19.4,69,7,230,,29.84,3,,29.94,0.00,29.95,,,,,,,,,,0718,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 19:00,FM-12,41,,,78,25.6,71,21.5,67,19.4,69,7,230,,29.85,3,-0.02,29.94,,,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 19:53,FM-15,FEW:02 40 SCT:04 110 BKN:07 250,10.00,,77,25.0,71,21.7,68,20.0,74,8,220,,29.83,,,29.94,0.00,29.94,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 20:53,FM-15,FEW:02 110 BKN:07 250,10.00,,75,23.9,71,21.7,69,20.6,82,7,240,,29.83,,,29.94,0.00,29.94,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 21:53,FM-15,FEW:02 50 SCT:04 110 BKN:07 250,10.00,,74,23.3,71,21.5,69,20.6,85,10,220,,29.82,8,,29.92,0.00,29.93,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 22:53,FM-15,FEW:02 55 SCT:04 110 BKN:07 250,10.00,,73,22.8,70,21.3,69,20.6,87,7,230,,29.82,,,29.92,0.00,29.93,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 23:53,FM-15,FEW:02 15 SCT:04 60 OVC:08 90,10.00,-RA:02 |RA:61 |,73,22.8,71,21.7,70,21.1,90,9,220,,29.81,,,29.91,T,29.92,86,67,76,15.9,,,,0,11,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,86,67,76,15.9,78,68,71,0,11,0719,1742,RA:16 DZ:14 BR:13,T,0.0,0,29.89,29.98,10.4,24,190,21,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 00:53,FM-15,FEW:02 20 FEW:02 85 BKN:07 110,10.00,,71,21.7,69,20.6,68,20.0,90,9,210,,29.78,8,,29.89,0.00,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 01:00,FM-12,26,,,71,21.7,69,20.6,68,20.0,90,9,210,,29.79,8,+0.04,29.89,,,78,67,72,11.9,,,,0,7,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 01:19,FM-16,FEW:02 9 SCT:04 20 BKN:07 110,10.00,,71,21.7,69,20.6,68,20.0,90,8,220,,29.78,,,,,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 01:53,FM-15,FEW:02 7 FEW:02 25 BKN:07 100,10.00,,71,21.7,70,20.9,69,20.6,94,9,210,,29.78,,,29.88,0.00,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 02:37,FM-16,BKN:07 19 BKN:07 45 BKN:07 130,10.00,,71,21.7,69,20.6,68,20.0,90,8,260,,29.78,,,,T,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 02:51,FM-16,SCT:04 11 BKN:07 17 OVC:08 23,0.50,+RA:02 BR:1 |s RA:63 s |,72,22.0,69,20.8,68,20.0,88,9,230,,29.78,,,,,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 02:53,FM-15,SCT:04 9 BKN:07 17 OVC:08 23,0.50,+RA:02 BR:1 |s RA:63 s |,71,21.7,69,20.6,68,20.0,90,11,240,,29.78,,,29.89,0.20,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 03:01,FM-16,FEW:02 7 SCT:04 16 BKN:07 23,6.00,-RA:02 BR:1 |RA:61 |,71,21.7,69,20.6,68,20.0,90,9,240,,29.78,,,,0.02,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 03:14,FM-16,FEW:02 7 FEW:02 23 BKN:07 70,10.00,-RA:02 |RA:61 |,71,21.7,70,20.9,69,20.6,94,7,240,,29.78,,,,0.02,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 03:53,FM-15,SCT:04 43 SCT:04 80 BKN:07 110,10.00,,70,21.1,69,20.8,69,20.6,97,7,200,,29.77,8,,29.87,T,29.88,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 04:53,FM-15,FEW:02 10 SCT:04 23 BKN:07 80,10.00,,69,20.6,68,19.8,67,19.4,93,5,230,,29.76,,,29.87,0.00,29.87,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 05:07,FM-16,BKN:07 9 OVC:08 23,10.00,,70,21.1,69,20.4,68,20.0,93,5,230,,29.76,,,,,29.87,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 05:53,FM-15,BKN:07 6 BKN:07 16 OVC:08 22,10.00,,70,21.1,69,20.8,69,20.6,97,6,220,,29.77,,,29.88,0.00,29.88,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 06:39,FM-16,OVC:08 5,3.00,-RA:02 BR:1 |RA:61 |,70,21.1,69,20.8,69,20.6,97,3,230,,29.78,,,,T,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 06:53,FM-15,BKN:07 5 OVC:08 12,3.00,BR:1 ||,70,21.1,69,20.8,69,20.6,97,3,230,,29.78,3,,29.88,T,29.89,,,,,,,,,,0719,1742,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 07:00,FM-12,5,,,70,21.1,69,20.8,69,20.6,97,3,230,,29.79,3,-0.01,29.88,,,86,69,78,17.9,,,,0,13,0719,1742,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 07:06,FM-16,SCT:04 5 SCT:04 14 BKN:07 43,3.00,BR:1 ||,70,21.1,69,20.4,68,20.0,93,3,230,,29.78,,,,,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 07:39,FM-16,SCT:04 6 BKN:07 18 BKN:07 50,3.00,,69,20.6,68,20.2,68,20.0,96,3,210,,29.77,,,,,29.88,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 07:47,FM-16,BKN:07 6 BKN:07 18 BKN:07 50,3.00,|FG:31 |,70,21.0,69,20.4,68,20.0,94,3,200,,29.78,,,,,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 07:53,FM-15,BKN:07 6 BKN:07 18 BKN:07 50,3.00,|FG:31 |,69,20.6,68,20.2,68,20.0,96,0,000,,29.78,,,29.88,0.00,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 08:04,FM-16,BKN:07 4 OVC:08 18,1.00,BR:1 ||,70,21.1,69,20.8,69,20.6,97,5,230,,29.78,,,,,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 08:17,FM-16,OVC:08 4,2.00,BR:1 ||,70,21.1,69,20.8,69,20.6,97,7,240,,29.78,,,,,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 08:32,FM-16,BKN:07 5 BKN:07 18 BKN:07 250,2.00,BR:1 ||,71,21.7,70,20.9,69,20.6,94,6,230,,29.78,,,,,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-01-04 08:51,FM-16,BKN:07 6 BKN:07 20 BKN:07 48,5.00,,72,22.0,71,21.5,70,21.0,94,6,220,,29.78,,,,,29.89,,,,,,,,,,0719,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
